Layers:
Main;0;1;0;
Tiles:
Dirt_3;0;288;252;243;
Dirt_3;0;288;264;244;
Dirt_3;0;288;276;245;
Dirt_3;0;276;276;246;
Dirt_3;0;276;288;247;
Dirt_3;0;264;144;248;
Dirt_3;0;276;144;249;
Dirt_3;0;288;144;250;
Dirt_3;0;288;132;251;
Dirt_3;0;288;120;252;
Dirt_3;0;276;132;253;
Dirt_3;0;276;120;254;
Dirt_3;0;264;120;255;
Dirt_3;0;264;132;256;
Dirt_3;0;264;120;257;
Dirt_3;0;264;108;258;
Dirt_3;0;264;96;259;
Dirt_3;0;264;84;260;
Dirt_3;0;276;84;261;
Dirt_3;0;276;96;262;
Dirt_3;0;276;108;263;
Dirt_3;0;276;120;264;
Dirt_3;0;288;108;265;
Dirt_3;0;288;96;266;
Dirt_3;0;288;84;267;
Dirt_3;0;300;84;268;
Dirt_3;0;300;96;269;
Dirt_3;0;300;108;270;
Dirt_3;0;300;120;271;
Dirt_3;0;300;132;272;
Dirt_3;0;300;144;273;
Dirt_3;0;300;156;274;
Dirt_3;0;300;168;275;
Dirt_3;0;300;180;276;
Dirt_3;0;300;192;277;
Dirt_3;0;300;204;278;
Dirt_3;0;300;216;279;
Dirt_3;0;300;228;280;
Dirt_3;0;300;240;281;
Dirt_3;0;300;252;282;
Dirt_3;0;300;264;283;
Dirt_3;0;300;276;284;
Dirt_3;0;300;288;285;
Dirt_3;0;300;300;286;
Dirt_3;0;252;84;287;
Dirt_3;0;240;84;288;
Dirt_3;0;228;84;289;
Dirt_3;0;216;84;290;
Dirt_3;0;204;84;291;
Dirt_3;0;192;84;292;
Dirt_3;0;180;72;293;
Dirt_3;0;168;72;294;
Dirt_3;0;180;84;295;
Dirt_3;0;168;84;296;
Dirt_3;0;156;84;297;
Dirt_3;0;156;72;298;
Dirt_3;0;144;72;299;
Dirt_3;0;132;72;300;
Dirt_3;0;120;72;301;
Dirt_3;0;108;72;302;
Dirt_3;0;96;72;303;
Dirt_3;0;84;72;304;
Dirt_3;0;72;72;305;
Dirt_3;0;60;72;306;
Dirt_3;0;60;84;307;
Dirt_3;0;72;84;308;
Dirt_3;0;84;84;309;
Dirt_3;0;96;84;310;
Dirt_3;0;108;84;311;
Dirt_3;0;120;84;312;
Dirt_3;0;132;84;313;
Dirt_3;0;144;84;314;
Dirt_3;0;252;96;315;
Dirt_3;0;252;108;316;
Dirt_3;0;252;120;317;
Dirt_3;0;240;96;318;
Dirt_3;0;228;96;319;
Dirt_3;0;216;96;320;
Dirt_3;0;144;96;321;
Dirt_3;0;132;96;322;
Dirt_3;0;120;96;323;
Dirt_3;0;72;96;324;
Dirt_3;0;60;96;325;
Dirt_3;0;48;96;326;
Dirt_3;0;36;96;327;
Dirt_3;0;48;108;328;
Dirt_3;0;36;108;329;
Dirt_3;0;36;120;330;
Dirt_3;0;36;132;331;
Dirt_3;0;36;144;332;
Dirt_3;0;24;180;333;
Dirt_3;0;24;168;334;
Dirt_3;0;24;156;335;
Dirt_3;0;24;144;336;
Dirt_3;0;24;132;337;
Dirt_3;0;24;120;338;
Dirt_3;0;24;108;339;
Dirt_3;0;24;96;340;
Dirt_3;0;24;84;341;
Dirt_3;0;24;72;342;
Dirt_3;0;36;72;343;
Dirt_3;0;48;72;344;
Dirt_3;0;48;84;345;
Dirt_3;0;36;84;346;
Dirt_3;0;12;72;347;
Dirt_3;0;12;84;348;
Dirt_3;0;12;96;349;
Dirt_3;0;12;108;350;
Dirt_3;0;12;120;351;
Dirt_3;0;12;132;352;
Dirt_3;0;12;144;353;
Dirt_3;0;12;156;354;
Dirt_3;0;12;168;355;
Dirt_3;0;12;180;356;
Dirt_3;0;12;192;357;
Dirt_3;0;12;204;358;
Dirt_3;0;12;216;359;
Dirt_3;0;12;228;360;
Dirt_3;0;12;240;361;
Dirt_3;0;12;252;362;
Dirt_3;0;12;264;363;
Dirt_3;0;12;276;364;
Dirt_3;0;12;288;365;
Dirt_3;0;12;300;366;
Dirt_3;0;0;300;367;
Dirt_3;0;0;288;368;
Dirt_3;0;0;276;369;
Dirt_3;0;0;264;370;
Dirt_3;0;0;252;371;
Dirt_3;0;0;240;372;
Dirt_3;0;0;228;373;
Dirt_3;0;0;216;374;
Dirt_3;0;0;204;375;
Dirt_3;0;0;192;376;
Dirt_3;0;0;180;377;
Dirt_3;0;0;168;378;
Dirt_3;0;0;156;379;
Dirt_3;0;0;144;380;
Dirt_3;0;0;132;381;
Dirt_3;0;0;120;382;
Dirt_3;0;0;108;383;
Dirt_3;0;0;96;384;
Dirt_3;0;0;84;385;
Dirt_3;0;0;72;386;
Dirt_3;0;-12;72;387;
Dirt_3;0;-12;84;388;
Dirt_3;0;-12;96;389;
Dirt_3;0;-12;108;390;
Dirt_3;0;-12;120;391;
Dirt_3;0;-12;132;392;
Dirt_3;0;-12;144;393;
Dirt_3;0;-12;156;394;
Dirt_3;0;-12;168;395;
Dirt_3;0;-12;180;396;
Dirt_3;0;-12;192;397;
Dirt_3;0;-12;204;398;
Dirt_3;0;-12;216;399;
Dirt_3;0;-12;228;400;
Dirt_3;0;-12;240;401;
Dirt_3;0;-12;252;402;
Dirt_3;0;-12;264;403;
Dirt_3;0;-12;276;404;
Dirt_3;0;-12;288;405;
Dirt_3;0;-12;300;406;
Dirt_3;0;-12;60;407;
Dirt_3;0;0;60;408;
Dirt_3;0;12;60;409;
Dirt_3;0;24;60;410;
Dirt_3;0;36;60;411;
Dirt_3;0;48;60;412;
Dirt_3;0;60;60;413;
Dirt_3;0;72;60;414;
Dirt_3;0;84;60;415;
Dirt_3;0;96;60;416;
Dirt_3;0;108;60;417;
Dirt_3;0;120;60;418;
Dirt_3;0;132;60;419;
Dirt_3;0;144;60;420;
Dirt_3;0;156;60;421;
Dirt_3;0;168;60;422;
Dirt_3;0;180;60;423;
Dirt_3;0;192;60;424;
Dirt_3;0;204;60;425;
Dirt_3;0;216;60;426;
Dirt_3;0;228;60;427;
Dirt_3;0;240;60;428;
Dirt_3;0;252;60;429;
Dirt_3;0;264;60;430;
Dirt_3;0;276;60;431;
Dirt_3;0;288;60;432;
Dirt_3;0;300;60;433;
Dirt_3;0;300;72;434;
Dirt_3;0;288;72;435;
Dirt_3;0;276;72;436;
Dirt_3;0;264;72;437;
Dirt_3;0;252;72;438;
Dirt_3;0;240;72;439;
Dirt_3;0;228;72;440;
Dirt_3;0;216;72;441;
Dirt_3;0;204;72;442;
Dirt_3;0;192;72;443;
Dirt_3;0;0;48;444;
Dirt_3;0;-12;48;445;
Dirt_3;0;0;48;446;
Dirt_3;0;12;48;447;
Dirt_3;0;24;48;448;
Dirt_3;0;36;48;449;
Dirt_3;0;48;48;450;
Dirt_3;0;60;48;451;
Dirt_3;0;72;48;452;
Dirt_3;0;84;48;453;
Dirt_3;0;96;48;454;
Dirt_3;0;108;48;455;
Dirt_3;0;120;48;456;
Dirt_3;0;132;48;457;
Dirt_3;0;144;48;458;
Dirt_3;0;156;48;459;
Dirt_3;0;168;48;460;
Dirt_3;0;180;48;461;
Dirt_3;0;192;48;462;
Dirt_3;0;204;48;463;
Dirt_3;0;216;48;464;
Dirt_3;0;228;48;465;
Dirt_3;0;240;48;466;
Dirt_3;0;252;48;467;
Dirt_3;0;264;48;468;
Dirt_3;0;276;48;469;
Dirt_3;0;288;48;470;
Dirt_3;0;300;48;471;
Dirt_3;0;300;36;472;
Dirt_3;0;288;36;473;
Dirt_3;0;276;36;474;
Dirt_3;0;264;36;475;
Dirt_3;0;252;36;476;
Dirt_3;0;240;36;477;
Dirt_3;0;228;36;478;
Dirt_3;0;216;36;479;
Dirt_3;0;156;36;487;
Dirt_3;0;168;36;488;
Dirt_3;0;180;36;489;
Dirt_3;0;192;36;490;
Dirt_3;0;204;36;491;
Dirt_3;0;192;36;492;
Dirt_3;0;180;36;493;
Dirt_3;0;168;36;494;
Dirt_3;0;156;36;495;
Dirt_3;0;144;36;496;
Dirt_3;0;132;36;497;
Dirt_3;0;120;36;498;
Dirt_3;0;108;36;499;
Dirt_3;0;96;36;500;
Dirt_3;0;84;36;501;
Dirt_3;0;72;36;502;
Dirt_3;0;60;36;503;
Dirt_3;0;48;36;504;
Dirt_3;0;36;36;505;
Dirt_3;0;24;36;506;
Dirt_3;0;12;36;507;
Dirt_3;0;-12;36;513;
Dirt_3;0;0;36;514;
start;0;60;144;515;
blob;0;180;168;516;
blob;0;204;240;517;
spike_blob;0;120;240;518;
snail;0;96;144;519;
snail;0;132;144;520;
snail;0;216;156;521;
snail;0;48;240;522;
butterfly;0;168;120;523;
butterfly;0;96;108;524;
butterfly;0;168;204;525;
Dirt_3;0;-24;36;526;
Dirt_3;0;-24;48;527;
Dirt_3;0;-24;60;528;
Dirt_3;0;-24;72;529;
Dirt_3;0;-24;84;530;
Dirt_3;0;-24;96;531;
Dirt_3;0;-24;108;532;
Dirt_3;0;-24;120;533;
Dirt_3;0;-24;132;534;
Dirt_3;0;-24;144;535;
Dirt_3;0;-24;156;536;
Dirt_3;0;-24;168;537;
Dirt_3;0;-24;180;538;
Dirt_3;0;-24;192;539;
Dirt_3;0;-24;204;540;
Dirt_3;0;-24;216;541;
Dirt_3;0;-24;228;542;
Dirt_3;0;-24;240;543;
Dirt_3;0;-24;252;544;
Dirt_3;0;-24;264;545;
Dirt_3;0;-24;276;546;
Dirt_3;0;-24;288;547;
Dirt_3;0;-24;300;548;
Dirt_3;0;-36;36;549;
Dirt_3;0;-48;36;550;
Dirt_3;0;-60;36;551;
Dirt_3;0;-60;48;552;
Dirt_3;0;-48;48;553;
Dirt_3;0;-36;48;554;
Dirt_3;0;-24;48;555;
Dirt_3;0;-24;60;556;
Dirt_3;0;-36;72;557;
Dirt_3;0;-36;84;558;
Dirt_3;0;-36;96;559;
Dirt_3;0;-24;108;560;
Dirt_3;0;-24;96;561;
Dirt_3;0;-24;84;562;
Dirt_3;0;-24;72;563;
Dirt_3;0;-24;60;564;
Dirt_3;0;-36;60;565;
Dirt_3;0;-48;60;566;
Dirt_3;0;-60;60;567;
Dirt_3;0;-60;72;568;
Dirt_3;0;-60;84;569;
Dirt_3;0;-48;96;570;
Dirt_3;0;-48;84;571;
Dirt_3;0;-48;72;572;
Dirt_3;0;-48;60;573;
Dirt_3;0;-36;48;574;
Dirt_3;0;-36;60;575;
Dirt_3;0;-48;60;576;
Dirt_3;0;-48;72;577;
Dirt_3;0;-48;84;578;
Dirt_3;0;-60;84;579;
Dirt_3;0;-60;96;580;
Dirt_3;0;-60;108;581;
Dirt_3;0;-60;120;582;
Dirt_3;0;-60;132;583;
Dirt_3;0;-60;144;584;
Dirt_3;0;-60;204;591;
Dirt_3;0;-60;192;592;
Dirt_3;0;-60;180;593;
Dirt_3;0;-60;168;594;
Dirt_3;0;-60;156;595;
Dirt_3;0;-60;144;596;
Dirt_3;0;-48;108;597;
Dirt_3;0;-48;120;598;
Dirt_3;0;-48;132;599;
Dirt_3;0;-48;144;600;
Dirt_3;0;-48;156;601;
Dirt_3;0;-48;168;602;
Dirt_3;0;-48;180;603;
Dirt_3;0;-48;192;604;
Dirt_3;0;-48;204;605;
Dirt_3;0;-36;108;606;
Dirt_3;0;-36;120;607;
Dirt_3;0;-36;132;608;
Dirt_3;0;-36;144;609;
Dirt_3;0;-36;156;610;
Dirt_3;0;-36;168;611;
Dirt_3;0;-36;180;612;
Dirt_3;0;-36;192;613;
Dirt_3;0;-36;204;614;
Dirt_3;0;-36;216;615;
Dirt_3;0;-36;228;616;
Dirt_3;0;-36;240;617;
Dirt_3;0;-36;252;618;
Dirt_3;0;-36;264;619;
Dirt_3;0;-36;276;620;
Dirt_3;0;-36;288;621;
Dirt_3;0;-36;300;622;
Dirt_3;0;-48;216;623;
Dirt_3;0;-48;228;624;
Dirt_3;0;-48;240;625;
Dirt_3;0;-48;252;626;
Dirt_3;0;-48;264;627;
Dirt_3;0;-48;276;628;
Dirt_3;0;-48;288;629;
Dirt_3;0;-48;300;630;
Dirt_3;0;-60;216;631;
Dirt_3;0;-60;228;632;
Dirt_3;0;-60;240;633;
Dirt_3;0;-60;252;634;
Dirt_3;0;-60;264;635;
Dirt_3;0;-60;276;636;
Dirt_3;0;-60;288;637;
Dirt_3;0;-60;300;638;
Dirt_3;0;312;36;639;
Dirt_3;0;324;36;640;
Dirt_3;0;336;36;641;
Dirt_3;0;348;36;642;
Dirt_3;0;360;36;643;
Dirt_3;0;360;48;644;
Dirt_3;0;360;60;645;
Dirt_3;0;360;72;646;
Dirt_3;0;360;84;647;
Dirt_3;0;360;96;648;
Dirt_3;0;360;108;649;
Dirt_3;0;360;120;650;
Dirt_3;0;360;132;651;
Dirt_3;0;360;144;652;
Dirt_3;0;360;156;653;
Dirt_3;0;360;168;654;
Dirt_3;0;360;180;655;
Dirt_3;0;360;192;656;
Dirt_3;0;360;204;657;
Dirt_3;0;360;216;658;
Dirt_3;0;360;228;659;
Dirt_3;0;360;240;660;
Dirt_3;0;360;252;661;
Dirt_3;0;360;264;662;
Dirt_3;0;360;276;663;
Dirt_3;0;360;288;664;
Dirt_3;0;360;300;665;
Dirt_3;0;348;300;666;
Dirt_3;0;336;300;667;
Dirt_3;0;324;300;668;
Dirt_3;0;312;300;669;
Dirt_3;0;312;288;670;
Dirt_3;0;312;276;671;
Dirt_3;0;312;264;672;
Dirt_3;0;312;252;673;
Dirt_3;0;312;240;674;
Dirt_3;0;312;228;675;
Dirt_3;0;312;216;676;
Dirt_3;0;312;204;677;
Dirt_3;0;312;192;678;
Dirt_3;0;312;180;679;
Dirt_3;0;312;168;680;
Dirt_3;0;312;156;681;
Dirt_3;0;312;144;682;
Dirt_3;0;312;132;683;
Dirt_3;0;312;120;684;
Dirt_3;0;312;108;685;
Dirt_3;0;312;96;686;
Dirt_3;0;312;84;687;
Dirt_3;0;312;72;688;
Dirt_3;0;312;60;689;
Dirt_3;0;312;48;690;
Dirt_3;0;324;48;691;
Dirt_3;0;336;48;692;
Dirt_3;0;348;48;693;
Dirt_3;0;348;60;694;
Dirt_3;0;348;72;695;
Dirt_3;0;348;84;696;
Dirt_3;0;348;96;697;
Dirt_3;0;348;108;698;
Dirt_3;0;348;120;699;
Dirt_3;0;348;132;700;
Dirt_3;0;348;144;701;
Dirt_3;0;348;156;702;
Dirt_3;0;348;168;703;
Dirt_3;0;348;180;704;
Dirt_3;0;348;192;705;
Dirt_3;0;348;204;706;
Dirt_3;0;348;216;707;
Dirt_3;0;348;228;708;
Dirt_3;0;348;240;709;
Dirt_3;0;348;252;710;
Dirt_3;0;348;264;711;
Dirt_3;0;348;276;712;
Dirt_3;0;348;288;713;
Dirt_3;0;336;288;714;
Dirt_3;0;324;288;715;
Dirt_3;0;324;276;716;
Dirt_3;0;324;264;717;
Dirt_3;0;324;252;718;
Dirt_3;0;324;240;719;
Dirt_3;0;324;228;720;
Dirt_3;0;324;216;721;
Dirt_3;0;324;204;722;
Dirt_3;0;324;192;723;
Dirt_3;0;324;180;724;
Dirt_3;0;324;168;725;
Dirt_3;0;324;156;726;
Dirt_3;0;324;144;727;
Dirt_3;0;324;132;728;
Dirt_3;0;324;120;729;
Dirt_3;0;324;108;730;
Dirt_3;0;324;96;731;
Dirt_3;0;324;84;732;
Dirt_3;0;324;72;733;
Dirt_3;0;324;60;734;
Dirt_3;0;336;60;735;
Dirt_3;0;336;72;736;
Dirt_3;0;336;84;737;
Dirt_3;0;336;96;738;
Dirt_3;0;336;108;739;
Dirt_3;0;336;120;740;
Dirt_3;0;336;132;741;
Dirt_3;0;336;144;742;
Dirt_3;0;336;156;743;
Dirt_3;0;336;168;744;
Dirt_3;0;336;180;745;
Dirt_3;0;336;192;746;
Dirt_3;0;336;204;747;
Dirt_3;0;336;216;748;
Dirt_3;0;336;228;749;
Dirt_3;0;336;240;750;
Dirt_3;0;336;252;751;
Dirt_3;0;336;264;752;
Dirt_3;0;336;276;753;
flying_blob;0;204;96;754;
flying_blob;0;180;192;755;
Dirt_4;0;216;192;756;
Dirt_4;0;108;180;757;
Dirt_4;0;120;168;758;
Dirt_4;0;60;168;759;
Dirt_4;0;48;180;760;
Dirt_4;0;24;132;761;
Dirt_4;0;60;84;762;
Dirt_4;0;132;48;763;
Dirt_4;0;132;72;764;
Dirt_4;0;228;36;765;
Dirt_4;0;252;84;766;
Dirt_4;0;180;60;767;
Dirt_4;0;300;132;768;
Dirt_4;0;276;180;769;
Dirt_4;0;300;216;770;
Dirt_4;0;312;180;771;
Dirt_4;0;276;144;772;
Dirt_4;0;300;84;773;
Dirt_4;0;276;252;774;
Dirt_4;0;300;288;775;
Dirt_4;0;264;216;776;
Dirt_4;0;240;288;777;
Dirt_4;0;216;276;778;
Dirt_4;0;180;288;779;
Dirt_4;0;168;264;780;
Dirt_4;0;120;288;781;
Dirt_1;0;96;252;783;
Dirt_4;0;96;276;784;
Dirt_4;0;84;228;785;
Dirt_4;0;48;288;786;
Dirt_4;0;60;264;787;
Dirt_4;0;0;252;788;
Dirt_4;0;24;216;789;
Dirt_4;0;0;180;790;
Dirt_4;0;0;96;791;
Dirt_4;0;-36;168;792;
Dirt_4;0;-48;252;793;
Dirt_4;0;-24;288;794;
Dirt_4;0;-36;96;795;
Dirt_4;0;0;48;796;
Dirt_4;0;-48;48;797;
Dirt_4;0;348;84;798;
Dirt_4;0;348;216;799;
Dirt_4;0;336;264;800;
Dirt_5;0;84;180;801;
Dirt_5;0;228;180;802;
Dirt_5;0;276;96;803;
Dirt_5;0;240;60;804;
Dirt_5;0;300;240;805;
Dirt_5;0;348;156;806;
Dirt_5;0;216;300;807;
Dirt_5;0;72;288;808;
Dirt_5;0;-24;240;809;
Dirt_5;0;-48;120;810;
Dirt_5;0;36;60;811;
Dirt_3;0;-72;36;812;
Dirt_3;0;-84;36;813;
Dirt_3;0;-72;48;814;
Dirt_3;0;-84;48;815;
Dirt_3;0;-84;60;816;
Dirt_3;0;-84;72;817;
Dirt_3;0;-84;84;818;
Dirt_3;0;-84;96;819;
Dirt_3;0;-84;108;820;
Dirt_3;0;-84;120;821;
Dirt_3;0;-84;132;822;
Dirt_3;0;-84;144;823;
Dirt_3;0;-84;156;824;
Dirt_3;0;-84;168;825;
Dirt_3;0;-84;180;826;
Dirt_3;0;-84;192;827;
Dirt_3;0;-84;204;828;
Dirt_3;0;-84;216;829;
Dirt_3;0;-84;228;830;
Dirt_3;0;-84;240;831;
Dirt_3;0;-84;252;832;
Dirt_3;0;-84;264;833;
Dirt_3;0;-84;276;834;
Dirt_3;0;-84;288;835;
Dirt_3;0;-84;300;836;
Dirt_3;0;-72;60;837;
Dirt_3;0;-72;72;838;
Dirt_3;0;-72;84;839;
Dirt_3;0;-72;96;840;
Dirt_3;0;-72;108;841;
Dirt_3;0;-72;120;842;
Dirt_3;0;-72;132;843;
Dirt_3;0;-72;144;844;
Dirt_3;0;-72;156;845;
Dirt_3;0;-72;168;846;
Dirt_3;0;-72;180;847;
Dirt_3;0;-72;192;848;
Dirt_3;0;-72;204;849;
Dirt_3;0;-72;216;850;
Dirt_3;0;-72;228;851;
Dirt_3;0;-60;240;852;
Dirt_3;0;-60;252;853;
Dirt_3;0;-60;264;854;
Dirt_3;0;-60;276;855;
Dirt_3;0;-72;276;856;
Dirt_3;0;-72;288;857;
Dirt_3;0;-72;300;858;
Dirt_3;0;-72;288;859;
Dirt_3;0;-72;276;860;
Dirt_3;0;-72;264;861;
Dirt_3;0;-72;252;862;
Dirt_3;0;-72;240;863;
Dirt_3;0;-72;228;864;
Dirt_3;0;-84;312;865;
Dirt_3;0;-72;312;866;
Dirt_3;0;-60;312;867;
Dirt_3;0;-48;312;868;
Dirt_3;0;-36;312;869;
Dirt_3;0;-24;312;870;
Dirt_3;0;-12;312;871;
Dirt_3;0;0;312;872;
Dirt_3;0;12;312;873;
Dirt_3;0;24;312;874;
Dirt_3;0;36;312;875;
Dirt_3;0;48;312;876;
Dirt_3;0;60;312;877;
Dirt_3;0;72;312;878;
Dirt_3;0;84;312;879;
Dirt_3;0;84;324;880;
Dirt_3;0;72;324;881;
Dirt_3;0;60;324;882;
Dirt_3;0;48;324;883;
Dirt_3;0;36;324;884;
Dirt_3;0;24;324;885;
Dirt_3;0;12;324;886;
Dirt_3;0;0;324;887;
Dirt_3;0;-12;324;888;
Dirt_3;0;-24;324;889;
Dirt_3;0;-36;324;890;
Dirt_3;0;-48;324;891;
Dirt_3;0;-60;324;892;
Dirt_3;0;-72;324;893;
Dirt_3;0;-84;324;894;
Dirt_3;0;96;312;895;
Dirt_3;0;108;312;896;
Dirt_3;0;132;312;897;
Dirt_3;0;144;312;898;
Dirt_3;0;156;312;899;
