Layers:
Main;0;1;0;
Tiles:
Dirt_3;0;288;240;242;
Dirt_3;0;288;252;243;
Dirt_3;0;288;264;244;
Dirt_3;0;288;276;245;
Dirt_3;0;276;276;246;
Dirt_3;0;276;288;247;
Dirt_3;0;264;144;248;
Dirt_3;0;276;144;249;
Dirt_3;0;288;144;250;
Dirt_3;0;288;132;251;
Dirt_3;0;288;120;252;
Dirt_3;0;276;132;253;
Dirt_3;0;276;120;254;
Dirt_3;0;264;120;255;
Dirt_3;0;264;132;256;
Dirt_3;0;264;120;257;
Dirt_3;0;264;108;258;
Dirt_3;0;264;96;259;
Dirt_3;0;264;84;260;
Dirt_3;0;276;84;261;
Dirt_3;0;276;96;262;
Dirt_3;0;276;108;263;
Dirt_3;0;276;120;264;
Dirt_3;0;288;108;265;
Dirt_3;0;288;96;266;
Dirt_3;0;288;84;267;
Dirt_3;0;300;84;268;
Dirt_3;0;300;96;269;
Dirt_3;0;300;108;270;
Dirt_3;0;300;120;271;
Dirt_3;0;300;132;272;
Dirt_3;0;300;144;273;
Dirt_3;0;300;156;274;
Dirt_3;0;300;168;275;
Dirt_3;0;300;180;276;
Dirt_3;0;300;192;277;
Dirt_3;0;300;204;278;
Dirt_3;0;300;216;279;
Dirt_3;0;300;228;280;
Dirt_3;0;300;240;281;
Dirt_3;0;300;252;282;
Dirt_3;0;300;264;283;
Dirt_3;0;300;276;284;
Dirt_3;0;300;288;285;
Dirt_3;0;300;300;286;
Dirt_3;0;252;84;287;
Dirt_3;0;240;84;288;
Dirt_3;0;228;84;289;
Dirt_3;0;216;84;290;
Dirt_3;0;204;84;291;
Dirt_3;0;192;84;292;
Dirt_3;0;180;72;293;
Dirt_3;0;168;72;294;
Dirt_3;0;180;84;295;
Dirt_3;0;168;84;296;
Dirt_3;0;156;84;297;
Dirt_3;0;156;72;298;
Dirt_3;0;144;72;299;
Dirt_3;0;132;72;300;
Dirt_3;0;120;72;301;
Dirt_3;0;108;72;302;
Dirt_3;0;96;72;303;
Dirt_3;0;84;72;304;
Dirt_3;0;72;72;305;
Dirt_3;0;60;72;306;
Dirt_3;0;60;84;307;
Dirt_3;0;72;84;308;
Dirt_3;0;84;84;309;
Dirt_3;0;96;84;310;
Dirt_3;0;108;84;311;
Dirt_3;0;120;84;312;
Dirt_3;0;132;84;313;
Dirt_3;0;144;84;314;
Dirt_3;0;252;96;315;
Dirt_3;0;252;108;316;
Dirt_3;0;252;120;317;
Dirt_3;0;240;96;318;
Dirt_3;0;228;96;319;
Dirt_3;0;216;96;320;
Dirt_3;0;144;96;321;
Dirt_3;0;132;96;322;
Dirt_3;0;120;96;323;
Dirt_3;0;72;96;324;
Dirt_3;0;60;96;325;
Dirt_3;0;48;96;326;
Dirt_3;0;36;96;327;
Dirt_3;0;48;108;328;
Dirt_3;0;36;108;329;
Dirt_3;0;36;120;330;
Dirt_3;0;36;132;331;
Dirt_3;0;36;144;332;
Dirt_3;0;24;180;333;
Dirt_3;0;24;168;334;
Dirt_3;0;24;156;335;
Dirt_3;0;24;144;336;
Dirt_3;0;24;132;337;
Dirt_3;0;24;120;338;
Dirt_3;0;24;108;339;
Dirt_3;0;24;96;340;
Dirt_3;0;24;84;341;
Dirt_3;0;24;72;342;
Dirt_3;0;36;72;343;
Dirt_3;0;48;72;344;
Dirt_3;0;48;84;345;
Dirt_3;0;36;84;346;
Dirt_3;0;12;72;347;
Dirt_3;0;12;84;348;
Dirt_3;0;12;96;349;
Dirt_3;0;12;108;350;
Dirt_3;0;12;120;351;
Dirt_3;0;12;132;352;
Dirt_3;0;12;144;353;
Dirt_3;0;12;156;354;
Dirt_3;0;12;168;355;
Dirt_3;0;12;180;356;
Dirt_3;0;12;192;357;
Dirt_3;0;12;204;358;
Dirt_3;0;12;216;359;
Dirt_3;0;12;228;360;
Dirt_3;0;12;240;361;
Dirt_3;0;12;252;362;
Dirt_3;0;12;264;363;
Dirt_3;0;12;276;364;
Dirt_3;0;12;288;365;
Dirt_3;0;12;300;366;
Dirt_3;0;0;300;367;
Dirt_3;0;0;288;368;
Dirt_3;0;0;276;369;
Dirt_3;0;0;264;370;
Dirt_3;0;0;252;371;
Dirt_3;0;0;240;372;
Dirt_3;0;0;228;373;
Dirt_3;0;0;216;374;
Dirt_3;0;0;204;375;
Dirt_3;0;0;192;376;
Dirt_3;0;0;180;377;
Dirt_3;0;0;168;378;
Dirt_3;0;0;156;379;
Dirt_3;0;0;144;380;
Dirt_3;0;0;132;381;
Dirt_3;0;0;120;382;
Dirt_3;0;0;108;383;
Dirt_3;0;0;96;384;
Dirt_3;0;0;84;385;
Dirt_3;0;0;72;386;
Dirt_3;0;-12;72;387;
Dirt_3;0;-12;84;388;
Dirt_3;0;-12;96;389;
Dirt_3;0;-12;108;390;
Dirt_3;0;-12;120;391;
Dirt_3;0;-12;132;392;
Dirt_3;0;-12;144;393;
Dirt_3;0;-12;156;394;
Dirt_3;0;-12;168;395;
Dirt_3;0;-12;180;396;
Dirt_3;0;-12;192;397;
Dirt_3;0;-12;204;398;
Dirt_3;0;-12;216;399;
Dirt_3;0;-12;228;400;
Dirt_3;0;-12;240;401;
Dirt_3;0;-12;252;402;
Dirt_3;0;-12;264;403;
Dirt_3;0;-12;276;404;
Dirt_3;0;-12;288;405;
Dirt_3;0;-12;300;406;
Dirt_3;0;-12;60;407;
Dirt_3;0;0;60;408;
Dirt_3;0;12;60;409;
Dirt_3;0;24;60;410;
Dirt_3;0;36;60;411;
Dirt_3;0;48;60;412;
Dirt_3;0;60;60;413;
Dirt_3;0;72;60;414;
Dirt_3;0;84;60;415;
Dirt_3;0;96;60;416;
Dirt_3;0;108;60;417;
Dirt_3;0;120;60;418;
Dirt_3;0;132;60;419;
Dirt_3;0;144;60;420;
Dirt_3;0;156;60;421;
Dirt_3;0;168;60;422;
Dirt_3;0;180;60;423;
Dirt_3;0;192;60;424;
Dirt_3;0;204;60;425;
Dirt_3;0;216;60;426;
Dirt_3;0;228;60;427;
Dirt_3;0;240;60;428;
Dirt_3;0;252;60;429;
Dirt_3;0;264;60;430;
Dirt_3;0;276;60;431;
Dirt_3;0;288;60;432;
Dirt_3;0;300;60;433;
Dirt_3;0;300;72;434;
Dirt_3;0;288;72;435;
Dirt_3;0;276;72;436;
Dirt_3;0;264;72;437;
Dirt_3;0;252;72;438;
Dirt_3;0;240;72;439;
Dirt_3;0;228;72;440;
Dirt_3;0;216;72;441;
Dirt_3;0;204;72;442;
Dirt_3;0;192;72;443;
Dirt_3;0;0;48;444;
Dirt_3;0;-12;48;445;
Dirt_3;0;0;48;446;
Dirt_3;0;12;48;447;
Dirt_3;0;24;48;448;
Dirt_3;0;36;48;449;
Dirt_3;0;48;48;450;
Dirt_3;0;60;48;451;
Dirt_3;0;72;48;452;
Dirt_3;0;84;48;453;
Dirt_3;0;96;48;454;
Dirt_3;0;108;48;455;
Dirt_3;0;120;48;456;
Dirt_3;0;132;48;457;
Dirt_3;0;144;48;458;
Dirt_3;0;156;48;459;
Dirt_3;0;168;48;460;
Dirt_3;0;180;48;461;
Dirt_3;0;192;48;462;
Dirt_3;0;204;48;463;
Dirt_3;0;216;48;464;
Dirt_3;0;228;48;465;
Dirt_3;0;240;48;466;
Dirt_3;0;252;48;467;
Dirt_3;0;264;48;468;
Dirt_3;0;276;48;469;
Dirt_3;0;288;48;470;
Dirt_3;0;300;48;471;
Dirt_3;0;300;36;472;
Dirt_3;0;288;36;473;
Dirt_3;0;276;36;474;
Dirt_3;0;264;36;475;
Dirt_3;0;252;36;476;
Dirt_3;0;240;36;477;
Dirt_3;0;228;36;478;
Dirt_3;0;216;36;479;
Dirt_3;0;156;36;487;
Dirt_3;0;168;36;488;
Dirt_3;0;180;36;489;
Dirt_3;0;192;36;490;
Dirt_3;0;204;36;491;
Dirt_3;0;192;36;492;
Dirt_3;0;180;36;493;
Dirt_3;0;168;36;494;
Dirt_3;0;156;36;495;
Dirt_3;0;144;36;496;
Dirt_3;0;132;36;497;
Dirt_3;0;120;36;498;
Dirt_3;0;108;36;499;
Dirt_3;0;96;36;500;
Dirt_3;0;84;36;501;
Dirt_3;0;72;36;502;
Dirt_3;0;60;36;503;
Dirt_3;0;48;36;504;
Dirt_3;0;36;36;505;
Dirt_3;0;24;36;506;
Dirt_3;0;12;36;507;
Dirt_3;0;-12;36;513;
Dirt_3;0;0;36;514;
start;0;60;144;515;
blob;0;180;168;516;
blob;0;204;240;517;
spike_blob;0;120;240;518;
snail;0;96;144;519;
snail;0;132;144;520;
snail;0;216;156;521;
snail;0;48;240;522;
butterfly;0;168;120;523;
butterfly;0;96;108;524;
butterfly;0;168;204;525;
